Order ID,Order Date,Region,Segment,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-00249,2021-07-01 20:39:44.392196098,West,Corporate,Office Supplies,Binders,1821.13,4,0.1,177.33
ORD-00250,2021-07-02 14:11:27.943971986,Central,Corporate,Office Supplies,Binders,69.83,5,0.3,-36.31
ORD-00251,2021-07-03 07:43:11.495747874,South,Home Office,Office Supplies,Binders,131.58,10,0.0,192.1
ORD-00252,2021-07-04 01:14:55.047523762,East,Home Office,Office Supplies,Binders,143.09,9,0.15,-32.59
ORD-00253,2021-07-04 18:46:38.599299650,South,Consumer,Technology,Phones,131.25,4,0.0,-7.11
ORD-00254,2021-07-05 12:18:22.151075538,Central,Home Office,Technology,Computers,41.14,3,0.1,-95.47
ORD-00255,2021-07-06 05:50:05.702851426,Central,Home Office,Office Supplies,Envelopes,22.19,10,0.0,76.84
ORD-00256,2021-07-06 23:21:49.254627314,South,Home Office,Furniture,Bookcases,244.85,1,0.0,113.09
ORD-00257,2021-07-07 16:53:32.806403202,Central,Consumer,Technology,Copiers,69.4,13,0.3,126.68
ORD-00258,2021-07-08 10:25:16.358179090,East,Home Office,Office Supplies,Paper,1464.65,10,0.15,-93.16
ORD-00259,2021-07-09 03:56:59.909954978,South,Home Office,Technology,Copiers,136.04,6,0.0,87.5
ORD-00260,2021-07-09 21:28:43.461730866,Central,Consumer,Technology,Accessories,109.75,7,0.1,91.2
ORD-00261,2021-07-10 15:00:27.013506754,South,Home Office,Furniture,Furnishings,551.81,10,0.15,111.48
ORD-00262,2021-07-11 08:32:10.565282642,East,Home Office,Office Supplies,Paper,240.48,8,0.15,-27.27
ORD-00263,2021-07-12 02:03:54.117058530,Central,Consumer,Office Supplies,Binders,120.23,12,0.0,-200.53
ORD-00264,2021-07-12 19:35:37.668834418,East,Corporate,Furniture,Furnishings,68.79,1,0.3,120.65
ORD-00265,2021-07-13 13:07:21.220610306,Central,Consumer,Furniture,Chairs,11959.03,12,0.0,35.42
ORD-00266,2021-07-14 06:39:04.772386194,West,Home Office,Office Supplies,Paper,229.1,4,0.1,78.02
ORD-00267,2021-07-15 00:10:48.324162082,Central,Home Office,Office Supplies,Art,545.29,11,0.0,40.54
ORD-00268,2021-07-15 17:42:31.875937970,South,Home Office,Furniture,Bookcases,43.49,5,0.2,73.45
ORD-00269,2021-07-16 11:14:15.427713858,Central,Consumer,Technology,Copiers,74.17,2,0.2,123.71
ORD-00270,2021-07-17 04:45:58.979489746,East,Home Office,Technology,Computers,1872.1,1,0.1,-135.7
ORD-00271,2021-07-17 22:17:42.531265634,East,Home Office,Furniture,Chairs,793.39,8,0.3,164.1
ORD-00272,2021-07-18 15:49:26.083041522,Central,Consumer,Technology,Copiers,257.02,6,0.0,31.79
ORD-00273,2021-07-19 09:21:09.634817410,South,Corporate,Furniture,Chairs,93.89,5,0.2,212.71
ORD-00274,2021-07-20 02:52:53.186593298,West,Corporate,Technology,Phones,112.07,13,0.0,4.05
ORD-00275,2021-07-20 20:24:36.738369184,South,Home Office,Technology,Computers,65.93,9,0.0,-18.16
ORD-00276,2021-07-21 13:56:20.290145072,West,Consumer,Office Supplies,Binders,37.03,13,0.15,35.17
ORD-00277,2021-07-22 07:28:03.841920960,East,Home Office,Office Supplies,Envelopes,449.71,11,0.2,100.0
ORD-00278,2021-07-23 00:59:47.393696848,South,Consumer,Technology,Computers,283.33,13,0.0,22.56
ORD-00279,2021-07-23 18:31:30.945472736,West,Consumer,Technology,Computers,358.99,11,0.15,107.25
ORD-00280,2021-07-24 12:03:14.497248624,Central,Corporate,Office Supplies,Envelopes,99.06,2,0.0,11.29
ORD-00281,2021-07-25 05:34:58.049024512,East,Corporate,Office Supplies,Binders,201.7,10,0.1,53.49
ORD-00282,2021-07-25 23:06:41.600800400,Central,Consumer,Office Supplies,Art,88.37,12,0.15,273.66
ORD-00283,2021-07-26 16:38:25.152576288,East,Home Office,Furniture,Chairs,62.01,8,0.0,85.73
ORD-00284,2021-07-27 10:10:08.704352176,South,Corporate,Technology,Phones,1097.15,11,0.1,93.75
ORD-00285,2021-07-28 03:41:52.256128064,South,Home Office,Office Supplies,Paper,171.71,10,0.1,-97.26
ORD-00286,2021-07-28 21:13:35.807903952,East,Corporate,Technology,Phones,272.86,13,0.0,185.43
ORD-00287,2021-07-29 14:45:19.359679840,East,Corporate,Furniture,Furnishings,404.6,9,0.0,156.65
ORD-00288,2021-07-30 08:17:02.911455728,East,Home Office,Furniture,Chairs,174.31,1,0.0,-21.44
ORD-00289,2021-07-31 01:48:46.463231616,South,Corporate,Office Supplies,Paper,198.1,7,0.0,154.67
ORD-00290,2021-07-31 19:20:30.015007504,West,Corporate,Furniture,Chairs,40.29,8,0.0,82.98
ORD-00291,2021-08-01 12:52:13.566783392,Central,Home Office,Technology,Phones,50.64,3,0.1,54.64
ORD-00292,2021-08-02 06:23:57.118559280,Central,Corporate,Office Supplies,Art,47.59,4,0.3,179.1
ORD-00293,2021-08-02 23:55:40.670335168,South,Corporate,Technology,Phones,306.91,13,0.0,-1.23
ORD-00294,2021-08-03 17:27:24.222111056,Central,Corporate,Technology,Accessories,161.59,3,0.0,-22.24
ORD-00295,2021-08-04 10:59:07.773886944,East,Home Office,Furniture,Furnishings,50.64,7,0.3,70.76
ORD-00296,2021-08-05 04:30:51.325662832,West,Consumer,Furniture,Tables,297.71,9,0.3,102.82
ORD-00297,2021-08-05 22:02:34.877438720,Central,Home Office,Furniture,Chairs,284.9,3,0.3,146.63
ORD-00298,2021-08-06 15:34:18.429214608,West,Consumer,Furniture,Tables,64.46,13,0.0,34.9
ORD-00299,2021-08-07 09:06:01.980990496,East,Corporate,Furniture,Tables,143.54,6,0.0,-34.98
ORD-00300,2021-08-08 02:37:45.532766384,Central,Consumer,Office Supplies,Envelopes,286.17,8,0.0,302.86
ORD-00301,2021-08-08 20:09:29.084542272,South,Home Office,Technology,Computers,52.98,6,0.15,-58.66
ORD-00302,2021-08-09 13:41:12.636318160,West,Home Office,Technology,Accessories,292.79,2,0.3,55.51
ORD-00303,2021-08-10 07:12:56.188094048,East,Corporate,Technology,Computers,212.99,13,0.3,127.97
ORD-00304,2021-08-11 00:44:39.739869936,West,Consumer,Technology,Computers,44.74,7,0.0,165.11
ORD-00305,2021-08-11 18:16:23.291645824,Central,Corporate,Furniture,Tables,193.21,2,0.0,-6.72
ORD-00306,2021-08-12 11:48:06.843421712,Central,Corporate,Technology,Phones,230.16,2,0.1,-137.49
ORD-00307,2021-08-13 05:19:50.395197600,South,Home Office,Office Supplies,Paper,70.02,2,0.0,-9.03
ORD-00308,2021-08-13 22:51:33.946973488,East,Consumer,Office Supplies,Art,76.96,11,0.2,136.13
ORD-00309,2021-08-14 16:23:17.498749376,East,Consumer,Technology,Accessories,44.25,1,0.1,113.75
ORD-00310,2021-08-15 09:55:01.050525264,South,Consumer,Technology,Phones,86.59,11,0.3,117.01
ORD-00311,2021-08-16 03:26:44.602301152,South,Consumer,Office Supplies,Art,146.28,1,0.15,121.17
ORD-00312,2021-08-16 20:58:28.154077040,East,Corporate,Office Supplies,Paper,77.21,7,0.0,184.01
ORD-00313,2021-08-17 14:30:11.705852928,West,Corporate,Furniture,Furnishings,24.98,13,0.15,-27.59
ORD-00314,2021-08-18 08:01:55.257628816,West,Home Office,Office Supplies,Binders,64.95,12,0.0,-69.79
ORD-00315,2021-08-19 01:33:38.809404704,South,Corporate,Furniture,Tables,89.95,5,0.0,87.05
ORD-00316,2021-08-19 19:05:22.361180592,West,Corporate,Furniture,Bookcases,395.52,11,0.15,-54.85
ORD-00317,2021-08-20 12:37:05.912956480,East,Home Office,Furniture,Chairs,303.0,3,0.0,-76.09
ORD-00318,2021-08-21 06:08:49.464732368,Central,Home Office,Furniture,Chairs,404.83,1,0.0,172.4
ORD-00319,2021-08-21 23:40:33.016508256,Central,Home Office,Furniture,Bookcases,61.14,11,0.0,75.04
ORD-00320,2021-08-22 17:12:16.568284144,West,Corporate,Technology,Phones,175.89,10,0.2,52.85
ORD-00321,2021-08-23 10:44:00.120060032,South,Corporate,Office Supplies,Envelopes,8.1,6,0.0,54.93
ORD-00322,2021-08-24 04:15:43.671835920,South,Home Office,Furniture,Tables,248.32,11,0.0,39.39
ORD-00323,2021-08-24 21:47:27.223611808,South,Home Office,Office Supplies,Art,308.92,1,0.3,171.72
ORD-00324,2021-08-25 15:19:10.775387696,South,Home Office,Office Supplies,Art,97.32,9,0.0,-101.46
ORD-00325,2021-08-26 08:50:54.327163584,South,Corporate,Furniture,Chairs,211.56,2,0.15,-105.6
ORD-00326,2021-08-27 02:22:37.878939472,West,Corporate,Technology,Accessories,24.1,1,0.3,-43.64
ORD-00327,2021-08-27 19:54:21.430715360,Central,Consumer,Furniture,Furnishings,56.75,12,0.0,78.92
ORD-00328,2021-08-28 13:26:04.982491248,Central,Corporate,Technology,Phones,371.87,7,0.3,230.53
ORD-00329,2021-08-29 06:57:48.534267136,West,Corporate,Office Supplies,Paper,274.1,6,0.2,136.91
ORD-00330,2021-08-30 00:29:32.086043020,South,Corporate,Technology,Phones,90.54,6,0.0,109.24
ORD-00331,2021-08-30 18:01:15.637818908,West,Home Office,Technology,Phones,392.93,5,0.1,42.01
ORD-00332,2021-08-31 11:32:59.189594796,Central,Corporate,Technology,Copiers,175.21,11,0.0,-83.25
ORD-00333,2021-09-01 05:04:42.741370684,East,Home Office,Office Supplies,Paper,81.04,4,0.2,101.5
ORD-00334,2021-09-01 22:36:26.293146572,West,Consumer,Office Supplies,Art,119.18,11,0.3,252.6
ORD-00335,2021-09-02 16:08:09.844922460,South,Consumer,Technology,Copiers,85.93,4,0.0,25.99
ORD-00336,2021-09-03 09:39:53.396698348,Central,Home Office,Technology,Computers,35.85,3,0.0,-6.07
ORD-00337,2021-09-04 03:11:36.948474236,Central,Home Office,Furniture,Tables,670.5,10,0.0,26.48
ORD-00338,2021-09-04 20:43:20.500250124,Central,Home Office,Technology,Accessories,75.07,8,0.0,109.98
ORD-00339,2021-09-05 14:15:04.052026012,Central,Corporate,Furniture,Bookcases,54.66,7,0.1,61.17
ORD-00340,2021-09-06 07:46:47.603801900,South,Consumer,Technology,Copiers,23.68,9,0.0,141.0
ORD-00341,2021-09-07 01:18:31.155577788,East,Home Office,Furniture,Tables,6.28,1,0.3,46.65
ORD-00342,2021-09-07 18:50:14.707353676,Central,Corporate,Office Supplies,Binders,344.4,7,0.3,25.9
ORD-00343,2021-09-08 12:21:58.259129564,West,Consumer,Technology,Computers,384.65,10,0.15,72.9
ORD-00344,2021-09-09 05:53:41.810905452,East,Corporate,Technology,Computers,621.2,4,0.15,-3.97
ORD-00345,2021-09-09 23:25:25.362681340,Central,Consumer,Technology,Computers,124.11,7,0.0,224.08
ORD-00346,2021-09-10 16:57:08.914457228,East,Corporate,Technology,Phones,100.85,13,0.0,132.31
ORD-00347,2021-09-11 10:28:52.466233116,West,Consumer,Furniture,Bookcases,80.7,12,0.0,-59.97
ORD-00348,2021-09-12 04:00:36.018009004,Central,Consumer,Technology,Phones,90.03,1,0.0,-24.58
ORD-00349,2021-09-12 21:32:19.569784892,West,Corporate,Office Supplies,Binders,568.92,5,0.2,106.53
ORD-00350,2021-09-13 15:04:03.121560780,South,Home Office,Office Supplies,Envelopes,143.77,3,0.2,68.33
ORD-00351,2021-09-14 08:35:46.673336668,Central,Consumer,Technology,Copiers,233.62,5,0.2,80.25
ORD-00352,2021-09-15 02:07:30.225112556,Central,Home Office,Office Supplies,Binders,87.32,4,0.1,30.79
ORD-00353,2021-09-15 19:39:13.776888444,Central,Corporate,Technology,Computers,724.16,2,0.0,95.52
ORD-00354,2021-09-16 13:10:57.328664332,Central,Home Office,Technology,Copiers,15.09,11,0.0,33.14
ORD-00355,2021-09-17 06:42:40.880440220,South,Home Office,Office Supplies,Paper,34.31,4,0.15,106.34
ORD-00356,2021-09-18 00:14:24.432216108,Central,Home Office,Technology,Phones,234.08,3,0.3,127.3
ORD-00357,2021-09-18 17:46:07.983991996,East,Home Office,Office Supplies,Binders,1212.86,13,0.2,210.67
ORD-00358,2021-09-19 11:17:51.535767884,Central,Home Office,Furniture,Chairs,113.28,1,0.15,-1.47
ORD-00359,2021-09-20 04:49:35.087543772,South,Consumer,Technology,Copiers,54.01,12,0.15,48.89
ORD-00360,2021-09-20 22:21:18.639319660,Central,Consumer,Furniture,Chairs,493.14,10,0.0,-71.9
ORD-00361,2021-09-21 15:53:02.191095548,East,Consumer,Office Supplies,Binders,218.86,8,0.1,232.63
ORD-00362,2021-09-22 09:24:45.742871436,South,Corporate,Furniture,Furnishings,698.03,5,0.0,-147.55
ORD-00363,2021-09-23 02:56:29.294647324,South,Home Office,Furniture,Chairs,31.55,4,0.1,218.29
ORD-00364,2021-09-23 20:28:12.846423212,East,Consumer,Office Supplies,Art,635.24,10,0.0,59.35
ORD-00365,2021-09-24 13:59:56.398199100,East,Corporate,Furniture,Furnishings,23.15,12,0.0,91.84
ORD-00366,2021-09-25 07:31:39.949974988,East,Consumer,Furniture,Furnishings,105.02,5,0.0,33.43
ORD-00367,2021-09-26 01:03:23.501750876,East,Consumer,Office Supplies,Art,243.55,4,0.0,53.11
ORD-00368,2021-09-26 18:35:07.053526764,East,Home Office,Furniture,Bookcases,185.53,3,0.1,108.81
ORD-00369,2021-09-27 12:06:50.605302652,South,Corporate,Office Supplies,Envelopes,529.91,5,0.1,-113.66
ORD-00370,2021-09-28 05:38:34.157078540,South,Home Office,Furniture,Bookcases,16.58,4,0.0,-15.21
ORD-00371,2021-09-28 23:10:17.708854428,Central,Home Office,Office Supplies,Binders,175.78,1,0.15,-34.51
ORD-00372,2021-09-29 16:42:01.260630316,Central,Consumer,Office Supplies,Binders,626.14,12,0.0,94.74
ORD-00373,2021-09-30 10:13:44.812406204,West,Home Office,Furniture,Tables,159.36,3,0.1,50.44
ORD-00374,2021-10-01 03:45:28.364182092,Central,Corporate,Furniture,Furnishings,37.68,10,0.0,111.81
ORD-00375,2021-10-01 21:17:11.915957980,Central,Home Office,Furniture,Bookcases,497.21,10,0.3,66.48
ORD-00376,2021-10-02 14:48:55.467733868,East,Home Office,Technology,Accessories,68.17,8,0.0,155.86
ORD-00377,2021-10-03 08:20:39.019509756,East,Home Office,Technology,Phones,55.19,7,0.2,-24.03
ORD-00378,2021-10-04 01:52:22.571285644,Central,Consumer,Technology,Phones,47.46,2,0.3,55.82
ORD-00379,2021-10-04 19:24:06.123061532,West,Corporate,Office Supplies,Art,116.93,1,0.0,160.94
ORD-00380,2021-10-05 12:55:49.674837420,East,Consumer,Furniture,Bookcases,184.87,3,0.2,140.93
ORD-00381,2021-10-06 06:27:33.226613308,Central,Consumer,Office Supplies,Art,32.37,5,0.15,-97.96
ORD-00382,2021-10-06 23:59:16.778389196,Central,Consumer,Technology,Copiers,41.41,10,0.0,-52.11
ORD-00383,2021-10-07 17:31:00.330165084,South,Consumer,Furniture,Bookcases,64.5,11,0.2,41.82
ORD-00384,2021-10-08 11:02:43.881940972,West,Consumer,Office Supplies,Paper,47.18,12,0.15,26.52
ORD-00385,2021-10-09 04:34:27.433716860,South,Corporate,Furniture,Furnishings,155.11,1,0.2,43.46
ORD-00386,2021-10-09 22:06:10.985492748,West,Home Office,Office Supplies,Art,228.94,3,0.0,129.62
ORD-00387,2021-10-10 15:37:54.537268636,East,Consumer,Furniture,Chairs,194.15,3,0.0,78.94
ORD-00388,2021-10-11 09:09:38.089044524,West,Consumer,Technology,Copiers,194.49,5,0.0,84.77
ORD-00389,2021-10-12 02:41:21.640820412,Central,Corporate,Technology,Accessories,1102.34,3,0.0,117.06
ORD-00390,2021-10-12 20:13:05.192596300,Central,Corporate,Furniture,Bookcases,246.76,13,0.0,157.42
ORD-00391,2021-10-13 13:44:48.744372188,West,Home Office,Office Supplies,Art,380.22,9,0.0,-255.6
ORD-00392,2021-10-14 07:16:32.296148076,West,Corporate,Technology,Copiers,90.24,1,0.3,11.34
ORD-00393,2021-10-15 00:48:15.847923964,West,Home Office,Technology,Phones,460.73,4,0.0,-38.3
ORD-00394,2021-10-15 18:19:59.399699852,South,Consumer,Technology,Phones,85.21,13,0.3,97.53
ORD-00395,2021-10-16 11:51:42.951475740,West,Consumer,Furniture,Tables,243.16,13,0.0,3.79
ORD-00396,2021-10-17 05:23:26.503251628,East,Home Office,Furniture,Bookcases,28.63,10,0.0,57.59
ORD-00397,2021-10-17 22:55:10.055027516,South,Corporate,Office Supplies,Binders,181.18,10,0.15,135.21
ORD-00398,2021-10-18 16:26:53.606803404,South,Home Office,Office Supplies,Binders,46.04,4,0.15,-10.3
ORD-00399,2021-10-19 09:58:37.158579292,West,Corporate,Office Supplies,Paper,456.34,1,0.1,86.28
ORD-00400,2021-10-20 03:30:20.710355180,East,Consumer,Furniture,Furnishings,424.56,2,0.15,205.38
ORD-00401,2021-10-20 21:02:04.262131068,South,Corporate,Furniture,Furnishings,84.78,11,0.0,133.16
ORD-00402,2021-10-21 14:33:47.813906956,Central,Home Office,Office Supplies,Paper,1736.26,1,0.0,-108.58
ORD-00403,2021-10-22 08:05:31.365682840,South,Home Office,Office Supplies,Envelopes,105.31,6,0.0,20.83
ORD-00404,2021-10-23 01:37:14.917458728,West,Consumer,Furniture,Tables,21.45,3,0.0,85.58
ORD-00405,2021-10-23 19:08:58.469234616,East,Corporate,Office Supplies,Art,58.27,7,0.15,105.28
ORD-00406,2021-10-24 12:40:42.021010504,West,Corporate,Technology,Phones,42.4,5,0.3,24.77
ORD-00407,2021-10-25 06:12:25.572786392,Central,Corporate,Furniture,Bookcases,234.05,9,0.0,-13.98
ORD-00408,2021-10-25 23:44:09.124562280,Central,Consumer,Office Supplies,Envelopes,33.7,7,0.1,56.78
ORD-00409,2021-10-26 17:15:52.676338168,Central,Corporate,Furniture,Bookcases,77.71,4,0.0,-58.69
ORD-00410,2021-10-27 10:47:36.228114056,West,Home Office,Technology,Copiers,216.47,5,0.1,159.97
ORD-00411,2021-10-28 04:19:19.779889944,South,Corporate,Furniture,Furnishings,175.28,5,0.15,236.87
ORD-00412,2021-10-28 21:51:03.331665832,West,Consumer,Furniture,Tables,146.18,11,0.0,89.47
ORD-00413,2021-10-29 15:22:46.883441720,East,Corporate,Furniture,Furnishings,172.64,5,0.1,26.76
ORD-00414,2021-10-30 08:54:30.435217608,South,Corporate,Furniture,Tables,95.14,10,0.0,144.09
ORD-00415,2021-10-31 02:26:13.986993496,Central,Home Office,Technology,Computers,21.66,9,0.0,127.19
ORD-00416,2021-10-31 19:57:57.538769384,West,Corporate,Furniture,Tables,92.18,10,0.1,22.45
ORD-00417,2021-11-01 13:29:41.090545272,Central,Home Office,Furniture,Chairs,260.47,3,0.1,45.22
ORD-00418,2021-11-02 07:01:24.642321160,Central,Home Office,Office Supplies,Paper,125.92,6,0.2,-10.95
ORD-00419,2021-11-03 00:33:08.194097048,East,Consumer,Furniture,Furnishings,237.41,8,0.0,66.47
ORD-00420,2021-11-03 18:04:51.745872936,South,Home Office,Office Supplies,Binders,73.4,11,0.0,79.89
ORD-00421,2021-11-04 11:36:35.297648824,East,Home Office,Technology,Phones,489.41,9,0.0,-28.01
ORD-00422,2021-11-05 05:08:18.849424712,East,Consumer,Technology,Computers,6.91,13,0.15,-57.47
ORD-00423,2021-11-05 22:40:02.401200600,East,Home Office,Technology,Accessories,175.87,7,0.1,-82.6
ORD-00424,2021-11-06 16:11:45.952976488,Central,Consumer,Technology,Accessories,748.94,12,0.1,91.65
ORD-00425,2021-11-07 09:43:29.504752376,East,Corporate,Office Supplies,Art,895.37,3,0.3,48.85
ORD-00426,2021-11-08 03:15:13.056528264,East,Consumer,Furniture,Furnishings,112.37,1,0.0,41.64
ORD-00427,2021-11-08 20:46:56.608304152,South,Home Office,Technology,Computers,30.22,4,0.0,96.45
ORD-00428,2021-11-09 14:18:40.160080040,South,Consumer,Furniture,Bookcases,764.92,13,0.15,-40.1
ORD-00429,2021-11-10 07:50:23.711855928,East,Home Office,Office Supplies,Paper,139.46,6,0.0,-57.03
ORD-00430,2021-11-11 01:22:07.263631816,South,Corporate,Office Supplies,Art,122.64,3,0.0,74.11
ORD-00431,2021-11-11 18:53:50.815407704,South,Consumer,Office Supplies,Art,50.83,1,0.0,-122.87
ORD-00432,2021-11-12 12:25:34.367183592,East,Corporate,Technology,Accessories,33.12,6,0.2,24.1
ORD-00433,2021-11-13 05:57:17.918959480,Central,Home Office,Furniture,Furnishings,291.97,1,0.0,296.64
ORD-00434,2021-11-13 23:29:01.470735368,East,Home Office,Furniture,Chairs,331.57,9,0.0,-84.85
ORD-00435,2021-11-14 17:00:45.022511256,South,Corporate,Furniture,Tables,189.02,11,0.15,7.03
ORD-00436,2021-11-15 10:32:28.574287144,Central,Consumer,Office Supplies,Paper,59.33,12,0.1,-162.29
ORD-00437,2021-11-16 04:04:12.126063032,West,Consumer,Technology,Computers,41.35,1,0.0,26.63
ORD-00438,2021-11-16 21:35:55.677838920,Central,Home Office,Office Supplies,Envelopes,26.61,13,0.2,246.65
ORD-00439,2021-11-17 15:07:39.229614808,South,Corporate,Office Supplies,Envelopes,75.74,6,0.0,96.69
ORD-00440,2021-11-18 08:39:22.781390696,Central,Corporate,Furniture,Furnishings,44.39,1,0.0,-11.38
ORD-00441,2021-11-19 02:11:06.333166584,East,Consumer,Office Supplies,Envelopes,19.08,12,0.2,268.14
ORD-00442,2021-11-19 19:42:49.884942472,West,Consumer,Furniture,Tables,324.28,7,0.15,-124.24
ORD-00443,2021-11-20 13:14:33.436718360,West,Consumer,Technology,Accessories,30.48,3,0.3,95.39
ORD-00444,2021-11-21 06:46:16.988494248,West,Corporate,Furniture,Tables,483.33,6,0.3,56.49
ORD-00445,2021-11-22 00:18:00.540270136,South,Consumer,Technology,Phones,238.15,7,0.3,25.3
ORD-00446,2021-11-22 17:49:44.092046024,South,Consumer,Furniture,Furnishings,211.29,1,0.0,130.71
ORD-00447,2021-11-23 11:21:27.643821912,West,Home Office,Office Supplies,Envelopes,1094.85,1,0.2,-68.2
ORD-00448,2021-11-24 04:53:11.195597800,Central,Consumer,Office Supplies,Paper,31.72,13,0.0,81.26
ORD-00449,2021-11-24 22:24:54.747373688,West,Consumer,Technology,Computers,423.49,5,0.1,68.57
ORD-00450,2021-11-25 15:56:38.299149576,Central,Corporate,Technology,Accessories,103.84,6,0.0,-37.1
ORD-00451,2021-11-26 09:28:21.850925464,Central,Corporate,Technology,Accessories,3246.34,9,0.0,245.0
ORD-00452,2021-11-27 03:00:05.402701352,South,Home Office,Furniture,Chairs,93.98,1,0.3,31.82
ORD-00453,2021-11-27 20:31:48.954477240,Central,Consumer,Furniture,Bookcases,77.42,13,0.1,36.13
ORD-00454,2021-11-28 14:03:32.506253128,West,Home Office,Technology,Computers,247.31,4,0.3,-52.77
ORD-00455,2021-11-29 07:35:16.058029016,South,Corporate,Office Supplies,Binders,115.5,10,0.0,33.67
ORD-00456,2021-11-30 01:06:59.609804904,East,Home Office,Furniture,Chairs,59.73,8,0.0,283.48
ORD-00457,2021-11-30 18:38:43.161580792,East,Corporate,Furniture,Tables,46.32,10,0.3,24.73
ORD-00458,2021-12-01 12:10:26.713356680,South,Home Office,Furniture,Furnishings,853.93,9,0.3,101.87
ORD-00459,2021-12-02 05:42:10.265132568,West,Home Office,Technology,Phones,36.74,13,0.3,145.05
ORD-00460,2021-12-02 23:13:53.816908456,East,Consumer,Technology,Computers,193.97,3,0.0,31.86
ORD-00461,2021-12-03 16:45:37.368684344,East,Home Office,Technology,Phones,527.12,11,0.0,9.04
ORD-00462,2021-12-04 10:17:20.920460232,Central,Consumer,Technology,Accessories,558.58,2,0.1,97.23
ORD-00463,2021-12-05 03:49:04.472236120,Central,Consumer,Technology,Computers,72.1,4,0.0,25.87
